geoId,month,cases,deaths,homecontinent,latitude,longitude
AD,3,370,8,Europe,42.546245,1.601554
AD,4,373,34,Europe,42.546245,1.601554
AD,5,21,9,Europe,42.546245,1.601554
AD,6,91,1,Europe,42.546245,1.601554
AD,7,67,0,Europe,42.546245,1.601554
AD,8,202,1,Europe,42.546245,1.601554
AD,9,842,0,Europe,42.546245,1.601554
AD,10,2699,22,Europe,42.546245,1.601554
AD,11,2047,1,Europe,42.546245,1.601554
AD,12,626,3,Europe,42.546245,1.601554
AE,1,4,0,Asia,23.424076,53.847818
AE,2,17,0,Asia,23.424076,53.847818
AE,3,590,5,Asia,23.424076,53.847818
AE,4,11318,93,Asia,23.424076,53.847818
AE,5,21967,164,Asia,23.424076,53.847818
AE,6,14350,52,Asia,23.424076,53.847818
AE,7,12260,37,Asia,23.424076,53.847818
AE,8,9184,31,Asia,23.424076,53.847818
AE,9,23400,34,Asia,23.424076,53.847818
AE,10,38418,74,Asia,23.424076,53.847818
AE,11,36245,80,Asia,23.424076,53.847818
AE,12,17196,47,Asia,23.424076,53.847818
AF,1,0,0,Asia,33.93911,67.709953
AF,2,1,0,Asia,33.93911,67.709953
AF,3,140,4,Asia,33.93911,67.709953
AF,4,1808,56,Asia,33.93911,67.709953
AF,5,12576,189,Asia,33.93911,67.709953
AF,6,16713,484,Asia,33.93911,67.709953
AF,7,5304,538,Asia,33.93911,67.709953
AF,8,1620,131,Asia,33.93911,67.709953
AF,9,1092,56,Asia,33.93911,67.709953
AF,10,2171,78,Asia,33.93911,67.709953
AF,11,4419,227,Asia,33.93911,67.709953
AF,12,3429,208,Asia,33.93911,67.709953
AG,3,7,0,North America,17.060816,-61.79642800000001
AG,4,17,3,North America,17.060816,-61.79642800000001
AG,5,1,0,North America,17.060816,-61.79642800000001
AG,6,41,0,North America,17.060816,-61.79642800000001
AG,7,25,0,North America,17.060816,-61.79642800000001
AG,8,3,0,North America,17.060816,-61.79642800000001
AG,9,7,0,North America,17.060816,-61.79642800000001
AG,10,26,0,North America,17.060816,-61.79642800000001
AG,11,14,1,North America,17.060816,-61.79642800000001
AG,12,7,0,North America,17.060816,-61.79642800000001
AL,3,223,12,Europe,41.153332,20.168331
AL,4,543,19,Europe,41.153332,20.168331
AL,5,356,2,Europe,41.153332,20.168331
AL,6,1344,25,Europe,41.153332,20.168331
AL,7,2731,96,Europe,41.153332,20.168331
AL,8,4183,126,Europe,41.153332,20.168331
AL,9,4138,104,Europe,41.153332,20.168331
AL,10,7116,118,Europe,41.153332,20.168331
AL,11,16991,296,Europe,41.153332,20.168331
AL,12,10905,205,Europe,41.153332,20.168331
AM,1,0,0,Asia,40.069099,45.038189
AM,2,0,0,Asia,40.069099,45.038189
AM,3,532,3,Asia,40.069099,45.038189
AM,4,1534,29,Asia,40.069099,45.038189
AM,5,7216,99,Asia,40.069099,45.038189
AM,6,16260,312,Asia,40.069099,45.038189
AM,7,13008,295,Asia,40.069099,45.038189
AM,8,5200,139,Asia,40.069099,45.038189
AM,9,6151,81,Asia,40.069099,45.038189
AM,10,39912,383,Asia,40.069099,45.038189
AM,11,45311,823,Asia,40.069099,45.038189
AM,12,13558,339,Asia,40.069099,45.038189
AO,3,7,2,Africa,-11.202692,17.873887
AO,4,20,0,Africa,-11.202692,17.873887
AO,5,57,2,Africa,-11.202692,17.873887
AO,6,192,7,Africa,-11.202692,17.873887
AO,7,802,37,Africa,-11.202692,17.873887
AO,8,1546,59,Africa,-11.202692,17.873887
AO,9,2281,72,Africa,-11.202692,17.873887
AO,10,5364,96,Africa,-11.202692,17.873887
AO,11,4834,71,Africa,-11.202692,17.873887
AO,12,1085,25,Africa,-11.202692,17.873887
AR,3,966,24,South America,-38.416097,-63.616672
AR,4,3306,190,South America,-38.416097,-63.616672
AR,5,11929,314,South America,-38.416097,-63.616672
AR,6,46054,752,South America,-38.416097,-63.616672
AR,7,116728,2031,South America,-38.416097,-63.616672
AR,8,222243,5090,South America,-38.416097,-63.616672
AR,9,335370,8118,South America,-38.416097,-63.616672
AR,10,420570,14273,South America,-38.416097,-63.616672
AR,11,261628,7681,South America,-38.416097,-63.616672
AR,12,79366,2293,South America,-38.416097,-63.616672
AT,1,0,0,Europe,47.516231,14.550072
AT,2,7,0,Europe,47.516231,14.550072
AT,3,9611,108,Europe,47.516231,14.550072
AT,4,5746,472,Europe,47.516231,14.550072
AT,5,1274,88,Europe,47.516231,14.550072
AT,6,1028,35,Europe,47.516231,14.550072
AT,7,3343,15,Europe,47.516231,14.550072
AT,8,6209,15,Europe,47.516231,14.550072
AT,9,17389,63,Europe,47.516231,14.550072
AT,10,56836,283,Europe,47.516231,14.550072
AT,11,176739,1825,Europe,47.516231,14.550072
AT,12,41854,1496,Europe,47.516231,14.550072
AU,1,7,0,Oceania,-25.274398,133.775136
AU,2,18,0,Oceania,-25.274398,133.775136
AU,3,4532,19,Oceania,-25.274398,133.775136
AU,4,2189,71,Oceania,-25.274398,133.775136
AU,5,439,12,Oceania,-25.274398,133.775136
AU,6,582,2,Oceania,-25.274398,133.775136
AU,7,8536,85,Oceania,-25.274398,133.775136
AU,8,9367,422,Oceania,-25.274398,133.775136
AU,9,1393,271,Oceania,-25.274398,133.775136
AU,10,519,25,Oceania,-25.274398,133.775136
AU,11,311,0,Oceania,-25.274398,133.775136
AU,12,138,1,Oceania,-25.274398,133.775136
AW,3,50,0,North America,12.52111,-69.968338
AW,4,50,2,North America,12.52111,-69.968338
AW,5,1,1,North America,12.52111,-69.968338
AW,6,2,0,North America,12.52111,-69.968338
AW,7,17,0,North America,12.52111,-69.968338
AW,8,1877,7,North America,12.52111,-69.968338
AW,9,1937,16,North America,12.52111,-69.968338
AW,10,538,11,North America,12.52111,-69.968338
AW,11,366,8,North America,12.52111,-69.968338
AW,12,211,1,North America,12.52111,-69.968338
AZ,1,0,0,Asia,40.143105,47.57692700000001
AZ,2,1,0,Asia,40.143105,47.57692700000001
AZ,3,272,4,Asia,40.143105,47.57692700000001
AZ,4,1493,19,Asia,40.143105,47.57692700000001
AZ,5,3480,38,Asia,40.143105,47.57692700000001
AZ,6,11722,145,Asia,40.143105,47.57692700000001
AZ,7,14592,235,Asia,40.143105,47.57692700000001
AZ,8,4749,90,Asia,40.143105,47.57692700000001
AZ,9,3810,59,Asia,40.143105,47.57692700000001
AZ,10,14055,128,Asia,40.143105,47.57692700000001
AZ,11,64021,643,Asia,40.143105,47.57692700000001
AZ,12,57679,561,Asia,40.143105,47.57692700000001
BA,3,353,8,Europe,43.915886,17.679076000000006
BA,4,1336,56,Europe,43.915886,17.679076000000006
BA,5,804,88,Europe,43.915886,17.679076000000006
BA,6,1850,31,Europe,43.915886,17.679076000000006
BA,7,7101,145,Europe,43.915886,17.679076000000006
BA,8,8345,264,Europe,43.915886,17.679076000000006
BA,9,7433,244,Europe,43.915886,17.679076000000006
BA,10,20931,376,Europe,43.915886,17.679076000000006
BA,11,39221,1408,Europe,43.915886,17.679076000000006
BA,12,13743,716,Europe,43.915886,17.679076000000006
BB,3,34,0,North America,13.193887,-59.543198
BB,4,46,7,North America,13.193887,-59.543198
BB,5,12,0,North America,13.193887,-59.543198
BB,6,5,0,North America,13.193887,-59.543198
BB,7,13,0,North America,13.193887,-59.543198
BB,8,63,0,North America,13.193887,-59.543198
BB,9,17,0,North America,13.193887,-59.543198
BB,10,46,0,North America,13.193887,-59.543198
BB,11,39,0,North America,13.193887,-59.543198
BB,12,17,0,North America,13.193887,-59.543198
BD,3,49,5,Asia,23.684994,90.356331
BD,4,7054,158,Asia,23.684994,90.356331
BD,5,37505,447,Asia,23.684994,90.356331
BD,6,97193,1173,Asia,23.684994,90.356331
BD,7,93088,1300,Asia,23.684994,90.356331
BD,8,75933,1165,Asia,23.684994,90.356331
BD,9,51221,971,Asia,23.684994,90.356331
BD,10,44321,686,Asia,23.684994,90.356331
BD,11,56043,704,Asia,23.684994,90.356331
BD,12,28126,443,Asia,23.684994,90.356331
BE,1,0,0,Europe,50.503887,4.469936
BE,2,1,0,Europe,50.503887,4.469936
BE,3,15303,1170,Europe,50.503887,4.469936
BE,4,34666,6609,Europe,50.503887,4.469936
BE,5,8978,1576,Europe,50.503887,4.469936
BE,6,2972,278,Europe,50.503887,4.469936
BE,7,7706,79,Europe,50.503887,4.469936
BE,8,15816,185,Europe,50.503887,4.469936
BE,9,36970,125,Europe,50.503887,4.469936
BE,10,320023,1657,Europe,50.503887,4.469936
BE,11,135396,5076,Europe,50.503887,4.469936
BE,12,30170,1196,Europe,50.503887,4.469936
BF,3,222,12,Africa,12.238333,-1.561593
BF,4,419,31,Africa,12.238333,-1.561593
BF,5,212,10,Africa,12.238333,-1.561593
BF,6,106,0,Africa,12.238333,-1.561593
BF,7,158,0,Africa,12.238333,-1.561593
BF,8,251,2,Africa,12.238333,-1.561593
BF,9,664,3,Africa,12.238333,-1.561593
BF,10,445,9,Africa,12.238333,-1.561593
BF,11,379,1,Africa,12.238333,-1.561593
BF,12,1174,3,Africa,12.238333,-1.561593
BG,3,359,8,Europe,42.733883,25.48583
BG,4,1088,56,Europe,42.733883,25.48583
BG,5,1066,76,Europe,42.733883,25.48583
BG,6,2318,83,Europe,42.733883,25.48583
BG,7,6589,151,Europe,42.733883,25.48583
BG,8,4770,239,Europe,42.733883,25.48583
BG,9,4357,201,Europe,42.733883,25.48583
BG,10,30494,440,Europe,42.733883,25.48583
BG,11,91445,2560,Europe,42.733883,25.48583
BG,12,36963,1874,Europe,42.733883,25.48583
BH,1,0,0,Asia,25.930414000000006,50.637772
BH,2,38,0,Asia,25.930414000000006,50.637772
BH,3,477,4,Asia,25.930414000000006,50.637772
BH,4,2406,4,Asia,25.930414000000006,50.637772
BH,5,7872,9,Asia,25.930414000000006,50.637772
BH,6,15446,67,Asia,25.930414000000006,50.637772
BH,7,14516,62,Asia,25.930414000000006,50.637772
BH,8,10819,43,Asia,25.930414000000006,50.637772
BH,9,18848,57,Asia,25.930414000000006,50.637772
BH,10,11044,73,Asia,25.930414000000006,50.637772
BH,11,5321,22,Asia,25.930414000000006,50.637772
BH,12,2356,7,Asia,25.930414000000006,50.637772
BJ,3,6,0,Africa,9.30769,2.315834
BJ,4,63,2,Africa,9.30769,2.315834
BJ,5,163,1,Africa,9.30769,2.315834
BJ,6,955,16,Africa,9.30769,2.315834
BJ,7,583,16,Africa,9.30769,2.315834
BJ,8,375,5,Africa,9.30769,2.315834
BJ,9,195,0,Africa,9.30769,2.315834
BJ,10,303,1,Africa,9.30769,2.315834
BJ,11,331,2,Africa,9.30769,2.315834
BJ,12,116,1,Africa,9.30769,2.315834
BM,3,27,0,North America,32.321384,-64.75737
BM,4,84,6,North America,32.321384,-64.75737
BM,5,29,3,North America,32.321384,-64.75737
BM,6,6,0,North America,32.321384,-64.75737
BM,7,10,0,North America,32.321384,-64.75737
BM,8,13,0,North America,32.321384,-64.75737
BM,9,12,0,North America,32.321384,-64.75737
BM,10,18,0,North America,32.321384,-64.75737
BM,11,52,0,North America,32.321384,-64.75737
BM,12,180,0,North America,32.321384,-64.75737
BN,3,127,1,Asia,4.535277,114.727669
BN,4,11,0,Asia,4.535277,114.727669
BN,5,3,1,Asia,4.535277,114.727669
BN,6,0,1,Asia,4.535277,114.727669
BN,7,0,0,Asia,4.535277,114.727669
BN,8,3,0,Asia,4.535277,114.727669
BN,9,2,0,Asia,4.535277,114.727669
BN,10,2,0,Asia,4.535277,114.727669
BN,11,2,0,Asia,4.535277,114.727669
BN,12,2,0,Asia,4.535277,114.727669
BO,3,107,6,South America,-16.290154,-63.588653
BO,4,1003,53,South America,-16.290154,-63.588653
BO,5,8482,251,South America,-16.290154,-63.588653
BO,6,22533,761,South America,-16.290154,-63.588653
BO,7,43109,1823,South America,-16.290154,-63.588653
BO,8,40734,2072,South America,-16.290154,-63.588653
BO,9,18673,2965,South America,-16.290154,-63.588653
BO,10,6990,784,South America,-16.290154,-63.588653
BO,11,2991,237,South America,-16.290154,-63.588653
BO,12,2528,66,South America,-16.290154,-63.588653
BR,1,0,0,South America,-14.235004,-51.92528
BR,2,1,0,South America,-14.235004,-51.92528
BR,3,4578,159,South America,-14.235004,-51.92528
BR,4,73583,5307,South America,-14.235004,-51.92528
BR,5,420278,23368,South America,-14.235004,-51.92528
BR,6,869755,29480,South America,-14.235004,-51.92528
BR,7,1241907,32949,South America,-14.235004,-51.92528
BR,8,1252209,29565,South America,-14.235004,-51.92528
BR,9,915211,22093,South America,-14.235004,-51.92528
BR,10,739136,16556,South America,-14.235004,-51.92528
BR,11,798082,13356,South America,-14.235004,-51.92528
BR,12,587212,8569,South America,-14.235004,-51.92528
BS,3,14,0,North America,25.03428,-77.39628
BS,4,66,11,North America,25.03428,-77.39628
BS,5,22,0,North America,25.03428,-77.39628
BS,6,2,0,North America,25.03428,-77.39628
BS,7,404,3,North America,25.03428,-77.39628
BS,8,1659,29,North America,25.03428,-77.39628
BS,9,1736,48,North America,25.03428,-77.39628
BS,10,2741,51,North America,25.03428,-77.39628
BS,11,852,21,North America,25.03428,-77.39628
BS,12,178,0,North America,25.03428,-77.39628
BT,3,4,0,Asia,27.514162,90.433601
BT,4,3,0,Asia,27.514162,90.433601
BT,5,36,0,Asia,27.514162,90.433601
BT,6,34,0,Asia,27.514162,90.433601
BT,7,24,0,Asia,27.514162,90.433601
BT,8,123,0,Asia,27.514162,90.433601
BT,9,57,0,Asia,27.514162,90.433601
BT,10,67,0,Asia,27.514162,90.433601
BT,11,48,0,Asia,27.514162,90.433601
BT,12,42,0,Asia,27.514162,90.433601
BY,1,0,0,Europe,53.709807,27.953389
BY,2,1,0,Europe,53.709807,27.953389
BY,3,104,0,Europe,53.709807,27.953389
BY,4,13076,84,Europe,53.709807,27.953389
BY,5,28477,145,Europe,53.709807,27.953389
BY,6,20132,158,Europe,53.709807,27.953389
BY,7,5875,166,Europe,53.709807,27.953389
BY,8,4022,123,Europe,53.709807,27.953389
BY,9,6573,152,Europe,53.709807,27.953389
BY,10,19239,149,Europe,53.709807,27.953389
BY,11,37509,174,Europe,53.709807,27.953389
BY,12,25287,112,Europe,53.709807,27.953389
BZ,3,3,0,North America,17.189877,-88.49765
BZ,4,15,2,North America,17.189877,-88.49765
BZ,5,0,0,North America,17.189877,-88.49765
BZ,6,6,0,North America,17.189877,-88.49765
BZ,7,24,0,North America,17.189877,-88.49765
BZ,8,946,11,North America,17.189877,-88.49765
BZ,9,949,13,North America,17.189877,-88.49765
BZ,10,1519,32,North America,17.189877,-88.49765
BZ,11,2281,89,North America,17.189877,-88.49765
BZ,12,3552,48,North America,17.189877,-88.49765
CA,1,3,0,North America,56.130366,-106.346771
CA,2,13,0,North America,56.130366,-106.346771
CA,3,7408,89,North America,56.130366,-106.346771
CA,4,44163,2907,North America,56.130366,-106.346771
CA,5,38592,4077,North America,56.130366,-106.346771
CA,6,13728,1493,North America,56.130366,-106.346771
CA,7,11878,363,North America,56.130366,-106.346771
CA,8,12155,188,North America,56.130366,-106.346771
CA,9,29021,174,North America,56.130366,-106.346771
CA,10,75038,819,North America,56.130366,-106.346771
CA,11,138279,1922,North America,56.130366,-106.346771
CA,12,90465,1399,North America,56.130366,-106.346771
CD,3,98,8,Africa,-4.0383330000000015,21.758664000000003
CD,4,402,23,Africa,-4.0383330000000015,21.758664000000003
CD,5,2466,38,Africa,-4.0383330000000015,21.758664000000003
CD,6,3973,98,Africa,-4.0383330000000015,21.758664000000003
CD,7,2071,47,Africa,-4.0383330000000015,21.758664000000003
CD,8,1034,43,Africa,-4.0383330000000015,21.758664000000003
CD,9,586,14,Africa,-4.0383330000000015,21.758664000000003
CD,10,675,35,Africa,-4.0383330000000015,21.758664000000003
CD,11,1396,26,Africa,-4.0383330000000015,21.758664000000003
CD,12,1811,23,Africa,-4.0383330000000015,21.758664000000003
CF,3,6,0,Africa,6.611111,20.939444
CF,4,44,0,Africa,6.611111,20.939444
CF,5,912,1,Africa,6.611111,20.939444
CF,6,2651,46,Africa,6.611111,20.939444
CF,7,992,12,Africa,6.611111,20.939444
CF,8,95,2,Africa,6.611111,20.939444
CF,9,125,1,Africa,6.611111,20.939444
CF,10,41,0,Africa,6.611111,20.939444
CF,11,47,1,Africa,6.611111,20.939444
CF,12,23,0,Africa,6.611111,20.939444
CG,3,19,0,Africa,-0.228021,15.827659
CG,4,201,9,Africa,-0.228021,15.827659
CG,5,367,10,Africa,-0.228021,15.827659
CG,6,658,21,Africa,-0.228021,15.827659
CG,7,2131,16,Africa,-0.228021,15.827659
CG,8,603,22,Africa,-0.228021,15.827659
CG,9,1110,11,Africa,-0.228021,15.827659
CG,10,201,3,Africa,-0.228021,15.827659
CG,11,484,2,Africa,-0.228021,15.827659
CG,12,275,5,Africa,-0.228021,15.827659
CH,1,0,0,Europe,46.818188,8.227511999999999
CH,2,12,0,Europe,46.818188,8.227511999999999
CH,3,15400,295,Europe,46.818188,8.227511999999999
CH,4,13912,1112,Europe,46.818188,8.227511999999999
CH,5,1438,249,Europe,46.818188,8.227511999999999
CH,6,807,25,Europe,46.818188,8.227511999999999
CH,7,3364,22,Europe,46.818188,8.227511999999999
CH,8,6973,21,Europe,46.818188,8.227511999999999
CH,9,10845,57,Europe,46.818188,8.227511999999999
CH,10,100977,254,Europe,46.818188,8.227511999999999
CH,11,163289,2201,Europe,46.818188,8.227511999999999
CH,12,55312,1142,Europe,46.818188,8.227511999999999
CI,3,168,1,Africa,7.539989,-5.54708
CI,4,1070,13,Africa,7.539989,-5.54708
CI,5,1561,19,Africa,7.539989,-5.54708
CI,6,6415,33,Africa,7.539989,-5.54708
CI,7,6764,34,Africa,7.539989,-5.54708
CI,8,1970,15,Africa,7.539989,-5.54708
CI,9,1721,5,Africa,7.539989,-5.54708
CI,10,1023,4,Africa,7.539989,-5.54708
CI,11,618,7,Africa,7.539989,-5.54708
CI,12,370,2,Africa,7.539989,-5.54708
CL,3,2449,8,South America,-35.675147,-71.542969
CL,4,12436,208,South America,-35.675147,-71.542969
CL,5,79973,781,South America,-35.675147,-71.542969
CL,6,181141,4578,South America,-35.675147,-71.542969
CL,7,77537,3802,South America,-35.675147,-71.542969
CL,8,56438,1867,South America,-35.675147,-71.542969
CL,9,51326,1481,South America,-35.675147,-71.542969
CL,10,47271,1433,South America,-35.675147,-71.542969
CL,11,41859,1198,South America,-35.675147,-71.542969
CL,12,21489,530,South America,-35.675147,-71.542969
CM,3,142,2,Africa,7.369722,12.354722
CM,4,1690,59,Africa,7.369722,12.354722
CM,5,4072,130,Africa,7.369722,12.354722
CM,6,6688,122,Africa,7.369722,12.354722
CM,7,4663,74,Africa,7.369722,12.354722
CM,8,1887,24,Africa,7.369722,12.354722
CM,9,1696,7,Africa,7.369722,12.354722
CM,10,955,8,Africa,7.369722,12.354722
CM,11,2324,11,Africa,7.369722,12.354722
CM,12,1026,6,Africa,7.369722,12.354722
CN,1,9687,213,Asia,35.86166,104.195397
CN,2,69641,2624,Asia,35.86166,104.195397
CN,3,2886,472,Asia,35.86166,104.195397
CN,4,1703,1328,Asia,35.86166,104.195397
CN,5,184,1,Asia,35.86166,104.195397
CN,6,652,3,Asia,35.86166,104.195397
CN,7,2709,18,Asia,35.86166,104.195397
CN,8,2406,63,Asia,35.86166,104.195397
CN,9,633,17,Asia,35.86166,104.195397
CN,10,771,0,Asia,35.86166,104.195397
CN,11,515,0,Asia,35.86166,104.195397
CN,12,207,0,Asia,35.86166,104.195397
CO,3,798,14,South America,4.570868,-74.297333
CO,4,5413,264,South America,4.570868,-74.297333
CO,5,22025,612,South America,4.570868,-74.297333
CO,6,66807,2333,South America,4.570868,-74.297333
CO,7,190977,6587,South America,4.570868,-74.297333
CO,8,321918,9554,South America,4.570868,-74.297333
CO,9,216104,6464,South America,4.570868,-74.297333
CO,10,239109,5307,South America,4.570868,-74.297333
CO,11,245225,5449,South America,4.570868,-74.297333
CO,12,117398,2469,South America,4.570868,-74.297333
CR,3,330,2,North America,9.748917,-83.753428
CR,4,383,4,North America,9.748917,-83.753428
CR,5,334,4,North America,9.748917,-83.753428
CR,6,2222,5,North America,9.748917,-83.753428
CR,7,14021,125,North America,9.748917,-83.753428
CR,8,22409,278,North America,9.748917,-83.753428
CR,9,34905,462,North America,9.748917,-83.753428
CR,10,34262,491,North America,9.748917,-83.753428
CR,11,28227,319,North America,9.748917,-83.753428
CR,12,13854,205,North America,9.748917,-83.753428
CU,3,170,4,North America,21.521757,-77.78116700000002
CU,4,1297,54,North America,21.521757,-77.78116700000002
CU,5,558,25,North America,21.521757,-77.78116700000002
CU,6,315,3,North America,21.521757,-77.78116700000002
CU,7,257,1,North America,21.521757,-77.78116700000002
CU,8,1376,7,North America,21.521757,-77.78116700000002
CU,9,1558,28,North America,21.521757,-77.78116700000002
CU,10,1270,6,North America,21.521757,-77.78116700000002
CU,11,1432,6,North America,21.521757,-77.78116700000002
CU,12,1190,3,North America,21.521757,-77.78116700000002
CV,3,5,1,Africa,16.002082,-24.013197
CV,4,108,0,Africa,16.002082,-24.013197
CV,5,308,3,Africa,16.002082,-24.013197
CV,6,744,8,Africa,16.002082,-24.013197
CV,7,1208,11,Africa,16.002082,-24.013197
CV,8,1479,17,Africa,16.002082,-24.013197
CV,9,2048,19,Africa,16.002082,-24.013197
CV,10,2794,36,Africa,16.002082,-24.013197
CV,11,1832,9,Africa,16.002082,-24.013197
CV,12,831,6,Africa,16.002082,-24.013197
CY,3,230,7,Europe,35.126413,33.429859
CY,4,613,8,Europe,35.126413,33.429859
CY,5,100,2,Europe,35.126413,33.429859
CY,6,53,2,Europe,35.126413,33.429859
CY,7,88,0,Europe,35.126413,33.429859
CY,8,403,2,Europe,35.126413,33.429859
CY,9,256,1,Europe,35.126413,33.429859
CY,10,2474,3,Europe,35.126413,33.429859
CY,11,6166,23,Europe,35.126413,33.429859
CY,12,4718,30,Europe,35.126413,33.429859
CZ,1,0,0,Europe,49.817492,15.472962
CZ,2,0,0,Europe,49.817492,15.472962
CZ,3,3002,24,Europe,49.817492,15.472962
CZ,4,4577,203,Europe,49.817492,15.472962
CZ,5,1651,92,Europe,49.817492,15.472962
CZ,6,2575,29,Europe,49.817492,15.472962
CZ,7,4537,31,Europe,49.817492,15.472962
CZ,8,8025,44,Europe,49.817492,15.472962
CZ,9,43476,213,Europe,49.817492,15.472962
CZ,10,255830,2442,Europe,49.817492,15.472962
CZ,11,196050,5060,Europe,49.817492,15.472962
CZ,12,61356,1471,Europe,49.817492,15.472962
DE,1,5,0,Europe,51.165691,10.451526
DE,2,52,0,Europe,51.165691,10.451526
DE,3,61856,583,Europe,51.165691,10.451526
DE,4,97206,5705,Europe,51.165691,10.451526
DE,5,22363,2212,Europe,51.165691,10.451526
DE,6,12777,473,Europe,51.165691,10.451526
DE,7,14439,168,Europe,51.165691,10.451526
DE,8,33683,157,Europe,51.165691,10.451526
DE,9,46838,190,Europe,51.165691,10.451526
DE,10,229534,964,Europe,51.165691,10.451526
DE,11,535116,5796,Europe,51.165691,10.451526
DE,12,283209,5727,Europe,51.165691,10.451526
DJ,3,26,0,Africa,11.825138,42.590275
DJ,4,1051,2,Africa,11.825138,42.590275
DJ,5,2117,20,Africa,11.825138,42.590275
DJ,6,1462,31,Africa,11.825138,42.590275
DJ,7,425,5,Africa,11.825138,42.590275
DJ,8,304,2,Africa,11.825138,42.590275
DJ,9,31,1,Africa,11.825138,42.590275
DJ,10,143,0,Africa,11.825138,42.590275
DJ,11,118,0,Africa,11.825138,42.590275
DJ,12,51,0,Africa,11.825138,42.590275
DK,1,0,0,Europe,56.26392,9.501785
DK,2,2,0,Europe,56.26392,9.501785
DK,3,2575,77,Europe,56.26392,9.501785
DK,4,6431,366,Europe,56.26392,9.501785
DK,5,2625,128,Europe,56.26392,9.501785
DK,6,1118,34,Europe,56.26392,9.501785
DK,7,974,10,Europe,56.26392,9.501785
DK,8,2975,9,Europe,56.26392,9.501785
DK,9,10764,26,Europe,56.26392,9.501785
DK,10,17761,69,Europe,56.26392,9.501785
