geoId,month,cases,deaths,homecontinent,latitude,longitude
DK,11,34127,110,Europe,56.26392,9.501785
DK,12,30406,112,Europe,56.26392,9.501785
DM,3,11,0,North America,15.414999,-61.370976
DM,4,5,0,North America,15.414999,-61.370976
DM,5,0,0,North America,15.414999,-61.370976
DM,6,2,0,North America,15.414999,-61.370976
DM,7,0,0,North America,15.414999,-61.370976
DM,8,2,0,North America,15.414999,-61.370976
DM,9,4,0,North America,15.414999,-61.370976
DM,10,18,0,North America,15.414999,-61.370976
DM,11,43,0,North America,15.414999,-61.370976
DM,12,2,0,North America,15.414999,-61.370976
DO,1,0,0,North America,18.735693,-70.162651
DO,2,0,0,North America,18.735693,-70.162651
DO,3,901,42,North America,18.735693,-70.162651
DO,4,5751,251,North America,18.735693,-70.162651
DO,5,10256,205,North America,18.735693,-70.162651
DO,6,14908,235,North America,18.735693,-70.162651
DO,7,36099,413,North America,18.735693,-70.162651
DO,8,26326,535,North America,18.735693,-70.162651
DO,9,17659,420,North America,18.735693,-70.162651
DO,10,14432,135,North America,18.735693,-70.162651
DO,11,17141,94,North America,18.735693,-70.162651
DO,12,11219,31,North America,18.735693,-70.162651
DZ,1,0,0,Africa,28.033886,1.6596259999999998
DZ,2,1,0,Africa,28.033886,1.6596259999999998
DZ,3,583,35,Africa,28.033886,1.6596259999999998
DZ,4,3264,409,Africa,28.033886,1.6596259999999998
DZ,5,5419,202,Africa,28.033886,1.6596259999999998
DZ,6,4304,259,Africa,28.033886,1.6596259999999998
DZ,7,16260,295,Africa,28.033886,1.6596259999999998
DZ,8,14315,301,Africa,28.033886,1.6596259999999998
DZ,9,7222,225,Africa,28.033886,1.6596259999999998
DZ,10,6283,230,Africa,28.033886,1.6596259999999998
DZ,11,24570,454,Africa,28.033886,1.6596259999999998
DZ,12,9881,186,Africa,28.033886,1.6596259999999998
EC,1,0,0,South America,-1.831239,-78.183406
EC,2,0,0,South America,-1.831239,-78.183406
EC,3,1966,62,South America,-1.831239,-78.183406
EC,4,22709,821,South America,-1.831239,-78.183406
EC,5,13896,2451,South America,-1.831239,-78.183406
EC,6,17094,1168,South America,-1.831239,-78.183406
EC,7,28705,1155,South America,-1.831239,-78.183406
EC,8,29278,898,South America,-1.831239,-78.183406
EC,9,22101,4757,South America,-1.831239,-78.183406
EC,10,31398,1320,South America,-1.831239,-78.183406
EC,11,24970,791,South America,-1.831239,-78.183406
EC,12,9993,452,South America,-1.831239,-78.183406
EE,1,0,0,Europe,58.595272,25.013607
EE,2,1,0,Europe,58.595272,25.013607
EE,3,714,3,Europe,58.595272,25.013607
EE,4,951,47,Europe,58.595272,25.013607
EE,5,199,13,Europe,58.595272,25.013607
EE,6,122,0,Europe,58.595272,25.013607
EE,7,64,0,Europe,58.595272,25.013607
EE,8,322,1,Europe,58.595272,25.013607
EE,9,942,0,Europe,58.595272,25.013607
EE,10,1456,9,Europe,58.595272,25.013607
EE,11,7281,39,Europe,58.595272,25.013607
EE,12,6003,37,Europe,58.595272,25.013607
EG,1,0,0,Africa,26.820553000000004,30.802498
EG,2,1,0,Africa,26.820553000000004,30.802498
EG,3,608,40,Africa,26.820553000000004,30.802498
EG,4,4659,340,Africa,26.820553000000004,30.802498
EG,5,18181,533,Africa,26.820553000000004,30.802498
EG,6,43305,1959,Africa,26.820553000000004,30.802498
EG,7,27003,1902,Africa,26.820553000000004,30.802498
EG,8,4970,625,Africa,26.820553000000004,30.802498
EG,9,4352,515,Africa,26.820553000000004,30.802498
EG,10,4297,344,Africa,26.820553000000004,30.802498
EG,11,8165,378,Africa,26.820553000000004,30.802498
EG,12,6034,284,Africa,26.820553000000004,30.802498
ER,3,12,0,Africa,15.179384,39.78233400000001
ER,4,27,0,Africa,15.179384,39.78233400000001
ER,5,0,0,Africa,15.179384,39.78233400000001
ER,6,152,0,Africa,15.179384,39.78233400000001
ER,7,88,0,Africa,15.179384,39.78233400000001
ER,8,39,0,Africa,15.179384,39.78233400000001
ER,9,57,0,Africa,15.179384,39.78233400000001
ER,10,86,0,Africa,15.179384,39.78233400000001
ER,11,116,0,Africa,15.179384,39.78233400000001
ER,12,134,0,Africa,15.179384,39.78233400000001
ES,1,0,0,Europe,40.463667,-3.74922
ES,2,54,0,Europe,40.463667,-3.74922
ES,3,104213,7340,Europe,40.463667,-3.74922
ES,4,110916,17203,Europe,40.463667,-3.74922
ES,5,24246,2584,Europe,40.463667,-3.74922
ES,6,9842,1228,Europe,40.463667,-3.74922
ES,7,39251,90,Europe,40.463667,-3.74922
ES,8,174336,649,Europe,40.463667,-3.74922
ES,9,306330,2697,Europe,40.463667,-3.74922
ES,10,416490,4087,Europe,40.463667,-3.74922
ES,11,462509,9191,Europe,40.463667,-3.74922
ES,12,82388,2555,Europe,40.463667,-3.74922
ET,3,23,0,Africa,9.145,40.489673
ET,4,107,3,Africa,9.145,40.489673
ET,5,933,5,Africa,9.145,40.489673
ET,6,4783,95,Africa,9.145,40.489673
ET,7,10769,160,Africa,9.145,40.489673
ET,8,34507,530,Africa,9.145,40.489673
ET,9,23462,398,Africa,9.145,40.489673
ET,10,21205,273,Africa,9.145,40.489673
ET,11,13745,236,Africa,9.145,40.489673
ET,12,7235,106,Africa,9.145,40.489673
FI,1,1,0,Europe,61.92411,25.748151
FI,2,2,0,Europe,61.92411,25.748151
FI,3,1310,13,Europe,61.92411,25.748151
FI,4,3593,193,Europe,61.92411,25.748151
FI,5,1920,110,Europe,61.92411,25.748151
FI,6,383,12,Europe,61.92411,25.748151
FI,7,214,1,Europe,61.92411,25.748151
FI,8,654,6,Europe,61.92411,25.748151
FI,9,1815,8,Europe,61.92411,25.748151
FI,10,6018,15,Europe,61.92411,25.748151
FI,11,8719,35,Europe,61.92411,25.748151
FI,12,6181,60,Europe,61.92411,25.748151
FJ,3,5,0,Oceania,-16.578193,179.414413
FJ,4,13,0,Oceania,-16.578193,179.414413
FJ,5,0,0,Oceania,-16.578193,179.414413
FJ,6,0,0,Oceania,-16.578193,179.414413
FJ,7,9,0,Oceania,-16.578193,179.414413
FJ,8,1,2,Oceania,-16.578193,179.414413
FJ,9,4,0,Oceania,-16.578193,179.414413
FJ,10,2,0,Oceania,-16.578193,179.414413
FJ,11,8,0,Oceania,-16.578193,179.414413
FJ,12,4,0,Oceania,-16.578193,179.414413
FO,3,168,0,Europe,61.892635,-6.911806
FO,4,19,0,Europe,61.892635,-6.911806
FO,5,0,0,Europe,61.892635,-6.911806
FO,6,0,0,Europe,61.892635,-6.911806
FO,7,33,0,Europe,61.892635,-6.911806
FO,8,191,0,Europe,61.892635,-6.911806
FO,9,52,0,Europe,61.892635,-6.911806
FO,10,31,0,Europe,61.892635,-6.911806
FO,11,8,0,Europe,61.892635,-6.911806
FO,12,26,0,Europe,61.892635,-6.911806
FR,1,6,0,Europe,46.227638,2.213749
FR,2,51,2,Europe,46.227638,2.213749
FR,3,44493,3022,Europe,46.227638,2.213749
FR,4,83892,21063,Europe,46.227638,2.213749
FR,5,23054,4684,Europe,46.227638,2.213749
FR,6,12764,1042,Europe,46.227638,2.213749
FR,7,22313,441,Europe,46.227638,2.213749
FR,8,91370,352,Europe,46.227638,2.213749
FR,9,272747,1287,Europe,46.227638,2.213749
FR,10,781294,4672,Europe,46.227638,2.213749
FR,11,886499,15760,Europe,46.227638,2.213749
FR,12,158369,5586,Europe,46.227638,2.213749
GA,3,7,1,Africa,-0.803689,11.609444
GA,4,269,2,Africa,-0.803689,11.609444
GA,5,2379,14,Africa,-0.803689,11.609444
GA,6,2739,25,Africa,-0.803689,11.609444
GA,7,1958,7,Africa,-0.803689,11.609444
GA,8,1153,4,Africa,-0.803689,11.609444
GA,9,247,1,Africa,-0.803689,11.609444
GA,10,216,1,Africa,-0.803689,11.609444
GA,11,223,4,Africa,-0.803689,11.609444
GA,12,139,4,Africa,-0.803689,11.609444
GD,3,9,0,North America,12.262776,-61.604171
GD,4,11,0,North America,12.262776,-61.604171
GD,5,3,0,North America,12.262776,-61.604171
GD,6,0,0,North America,12.262776,-61.604171
GD,7,1,0,North America,12.262776,-61.604171
GD,8,0,0,North America,12.262776,-61.604171
GD,9,0,0,North America,12.262776,-61.604171
GD,10,4,0,North America,12.262776,-61.604171
GD,11,13,0,North America,12.262776,-61.604171
GD,12,28,0,North America,12.262776,-61.604171
GE,1,0,0,Asia,42.315407,43.356892
GE,2,2,0,Asia,42.315407,43.356892
GE,3,96,0,Asia,42.315407,43.356892
GE,4,419,6,Asia,42.315407,43.356892
GE,5,240,6,Asia,42.315407,43.356892
GE,6,171,3,Asia,42.315407,43.356892
GE,7,232,2,Asia,42.315407,43.356892
GE,8,327,2,Asia,42.315407,43.356892
GE,9,4379,14,Asia,42.315407,43.356892
GE,10,33070,274,Asia,42.315407,43.356892
GE,11,96648,960,Asia,42.315407,43.356892
GE,12,55479,572,Asia,42.315407,43.356892
GG,3,45,0,Europe,49.465691,-2.585278
GG,4,206,13,Europe,49.465691,-2.585278
GG,5,1,0,Europe,49.465691,-2.585278
GG,6,0,0,Europe,49.465691,-2.585278
GG,7,0,0,Europe,49.465691,-2.585278
GG,8,0,0,Europe,49.465691,-2.585278
GG,9,4,0,Europe,49.465691,-2.585278
GG,10,11,0,Europe,49.465691,-2.585278
GG,11,19,0,Europe,49.465691,-2.585278
GG,12,3,0,Europe,49.465691,-2.585278
GH,3,152,5,Africa,7.9465270000000015,-1.0231940000000002
GH,4,1519,11,Africa,7.9465270000000015,-1.0231940000000002
GH,5,6097,19,Africa,7.9465270000000015,-1.0231940000000002
GH,6,9583,77,Africa,7.9465270000000015,-1.0231940000000002
GH,7,17791,63,Africa,7.9465270000000015,-1.0231940000000002
GH,8,9063,101,Africa,7.9465270000000015,-1.0231940000000002
GH,9,2277,25,Africa,7.9465270000000015,-1.0231940000000002
GH,10,1573,19,Africa,7.9465270000000015,-1.0231940000000002
GH,11,3514,3,Africa,7.9465270000000015,-1.0231940000000002
GH,12,1445,4,Africa,7.9465270000000015,-1.0231940000000002
GI,3,69,0,Europe,36.137741,-5.345374
GI,4,72,0,Europe,36.137741,-5.345374
GI,5,20,0,Europe,36.137741,-5.345374
GI,6,16,0,Europe,36.137741,-5.345374
GI,7,10,0,Europe,36.137741,-5.345374
GI,8,98,0,Europe,36.137741,-5.345374
GI,9,106,0,Europe,36.137741,-5.345374
GI,10,302,0,Europe,36.137741,-5.345374
GI,11,321,5,Europe,36.137741,-5.345374
GI,12,61,0,Europe,36.137741,-5.345374
GL,3,10,0,North America,71.706936,-42.604303
GL,4,1,0,North America,71.706936,-42.604303
GL,5,2,0,North America,71.706936,-42.604303
GL,6,0,0,North America,71.706936,-42.604303
GL,7,1,0,North America,71.706936,-42.604303
GL,8,0,0,North America,71.706936,-42.604303
GL,9,0,0,North America,71.706936,-42.604303
GL,10,3,0,North America,71.706936,-42.604303
GL,11,1,0,North America,71.706936,-42.604303
GL,12,1,0,North America,71.706936,-42.604303
GM,3,4,1,Africa,13.443182,-15.310139
GM,4,7,0,Africa,13.443182,-15.310139
GM,5,14,0,Africa,13.443182,-15.310139
GM,6,22,1,Africa,13.443182,-15.310139
GM,7,356,6,Africa,13.443182,-15.310139
GM,8,2560,88,Africa,13.443182,-15.310139
GM,9,616,16,Africa,13.443182,-15.310139
GM,10,91,7,Africa,13.443182,-15.310139
GM,11,64,4,Africa,13.443182,-15.310139
GM,12,48,0,Africa,13.443182,-15.310139
GN,3,16,0,Africa,9.945587,-9.696645
GN,4,1335,7,Africa,9.945587,-9.696645
GN,5,2355,16,Africa,9.945587,-9.696645
GN,6,1645,8,Africa,9.945587,-9.696645
GN,7,1891,15,Africa,9.945587,-9.696645
GN,8,2129,13,Africa,9.945587,-9.696645
GN,9,1263,7,Africa,9.945587,-9.696645
GN,10,1438,6,Africa,9.945587,-9.696645
GN,11,967,4,Africa,9.945587,-9.696645
GN,12,381,3,Africa,9.945587,-9.696645
GQ,3,14,0,Africa,1.6508009999999995,10.267895
GQ,4,301,1,Africa,1.6508009999999995,10.267895
GQ,5,991,11,Africa,1.6508009999999995,10.267895
GQ,6,695,20,Africa,1.6508009999999995,10.267895
GQ,7,1070,19,Africa,1.6508009999999995,10.267895
GQ,8,1870,32,Africa,1.6508009999999995,10.267895
GQ,9,89,0,Africa,1.6508009999999995,10.267895
GQ,10,58,0,Africa,1.6508009999999995,10.267895
GQ,11,65,2,Africa,1.6508009999999995,10.267895
GQ,12,32,0,Africa,1.6508009999999995,10.267895
GT,3,36,1,North America,15.783471,-90.230759
GT,4,549,15,North America,15.783471,-90.230759
GT,5,4154,86,North America,15.783471,-90.230759
GT,6,12670,644,North America,15.783471,-90.230759
GT,7,31417,1121,North America,15.783471,-90.230759
GT,8,25086,873,North America,15.783471,-90.230759
GT,9,17056,498,North America,15.783471,-90.230759
GT,10,16371,476,North America,15.783471,-90.230759
GT,11,14632,452,North America,15.783471,-90.230759
GT,12,7311,257,North America,15.783471,-90.230759
GU,3,60,1,Oceania,13.444304,144.793731
GU,4,85,4,Oceania,13.444304,144.793731
GU,5,28,0,Oceania,13.444304,144.793731
GU,6,84,0,Oceania,13.444304,144.793731
GU,7,99,0,Oceania,13.444304,144.793731
GU,8,991,5,Oceania,13.444304,144.793731
GU,9,1096,37,Oceania,13.444304,144.793731
GU,10,2238,32,Oceania,13.444304,144.793731
GU,11,2137,33,Oceania,13.444304,144.793731
GU,12,288,6,Oceania,13.444304,144.793731
GY,3,8,1,South America,4.860416000000002,-58.93018000000001
GY,4,70,7,South America,4.860416000000002,-58.93018000000001
GY,5,74,4,South America,4.860416000000002,-58.93018000000001
GY,6,83,0,South America,4.860416000000002,-58.93018000000001
GY,7,166,8,South America,4.860416000000002,-58.93018000000001
GY,8,833,17,South America,4.860416000000002,-58.93018000000001
GY,9,1612,41,South America,4.860416000000002,-58.93018000000001
GY,10,1297,46,South America,4.860416000000002,-58.93018000000001
GY,11,1233,26,South America,4.860416000000002,-58.93018000000001
GY,12,544,5,South America,4.860416000000002,-58.93018000000001
HN,3,141,7,North America,15.199998999999998,-86.241905
HN,4,630,64,North America,15.199998999999998,-86.241905
HN,5,4323,130,North America,15.199998999999998,-86.241905
HN,6,13724,284,North America,15.199998999999998,-86.241905
HN,7,22608,827,North America,15.199998999999998,-86.241905
HN,8,18748,546,North America,15.199998999999998,-86.241905
HN,9,15924,465,North America,15.199998999999998,-86.241905
HN,10,20790,346,North America,15.199998999999998,-86.241905
HN,11,11000,240,North America,15.199998999999998,-86.241905
HN,12,6471,66,North America,15.199998999999998,-86.241905
HR,1,0,0,Europe,45.1,15.2
HR,2,5,0,Europe,45.1,15.2
HR,3,785,6,Europe,45.1,15.2
HR,4,1272,61,Europe,45.1,15.2
HR,5,184,36,Europe,45.1,15.2
HR,6,479,4,Europe,45.1,15.2
HR,7,2346,37,Europe,45.1,15.2
HR,8,5052,40,Europe,45.1,15.2
HR,9,6257,91,Europe,45.1,15.2
HR,10,30167,256,Europe,45.1,15.2
HR,11,80065,1181,Europe,45.1,15.2
HR,12,49274,928,Europe,45.1,15.2
HT,3,15,0,North America,18.971187,-72.28521500000002
HT,4,61,6,North America,18.971187,-72.28521500000002
HT,5,1789,35,North America,18.971187,-72.28521500000002
HT,6,4068,64,North America,18.971187,-72.28521500000002
HT,7,1479,56,North America,18.971187,-72.28521500000002
HT,8,797,40,North America,18.971187,-72.28521500000002
HT,9,538,28,North America,18.971187,-72.28521500000002
HT,10,307,3,North America,18.971187,-72.28521500000002
HT,11,210,0,North America,18.971187,-72.28521500000002
HT,12,301,2,North America,18.971187,-72.28521500000002
HU,3,492,16,Europe,47.162494,19.503304
HU,4,2283,296,Europe,47.162494,19.503304
HU,5,1092,212,Europe,47.162494,19.503304
HU,6,278,61,Europe,47.162494,19.503304
HU,7,360,11,Europe,47.162494,19.503304
HU,8,1456,18,Europe,47.162494,19.503304
HU,9,20500,151,Europe,47.162494,19.503304
HU,10,48860,985,Europe,47.162494,19.503304
HU,11,141801,3073,Europe,47.162494,19.503304
HU,12,66748,2307,Europe,47.162494,19.503304
ID,1,0,0,Asia,-0.789275,113.921327
ID,2,0,0,Asia,-0.789275,113.921327
ID,3,1414,122,Asia,-0.789275,113.921327
ID,4,8357,662,Asia,-0.789275,113.921327
ID,5,16002,789,Asia,-0.789275,113.921327
ID,6,29319,1232,Asia,-0.789275,113.921327
ID,7,51244,2253,Asia,-0.789275,113.921327
ID,8,65717,2285,Asia,-0.789275,113.921327
ID,9,110671,3258,Asia,-0.789275,113.921327
ID,10,124221,3181,Asia,-0.789275,113.921327
ID,11,127321,3033,Asia,-0.789275,113.921327
ID,12,83554,2004,Asia,-0.789275,113.921327
IE,1,0,0,Europe,53.41291,-8.243889999999999
IE,2,0,0,Europe,53.41291,-8.243889999999999
IE,3,2910,54,Europe,53.41291,-8.243889999999999
IE,4,17343,1136,Europe,53.41291,-8.243889999999999
IE,5,4676,460,Europe,53.41291,-8.243889999999999
IE,6,533,85,Europe,53.41291,-8.243889999999999
IE,7,565,28,Europe,53.41291,-8.243889999999999
IE,8,2733,14,Europe,53.41291,-8.243889999999999
IE,9,6980,26,Europe,53.41291,-8.243889999999999
IE,10,25319,105,Europe,53.41291,-8.243889999999999
IE,11,11182,144,Europe,53.41291,-8.243889999999999
IE,12,3944,72,Europe,53.41291,-8.243889999999999
IL,1,0,0,Asia,31.046051,34.851612
IL,2,7,0,Asia,31.046051,34.851612
IL,3,4466,17,Asia,31.046051,34.851612
IL,4,11361,198,Asia,31.046051,34.851612
IL,5,1178,69,Asia,31.046051,34.851612
IL,6,7429,35,Asia,31.046051,34.851612
IL,7,45938,184,Asia,31.046051,34.851612
IL,8,43641,416,Asia,31.046051,34.851612
IL,9,122906,609,Asia,31.046051,34.851612
IL,10,76775,986,Asia,31.046051,34.851612
IL,11,22279,350,Asia,31.046051,34.851612
IL,12,21879,135,Asia,31.046051,34.851612
IM,3,42,0,Europe,54.236107,-4.548056
IM,4,271,21,Europe,54.236107,-4.548056
IM,5,23,3,Europe,54.236107,-4.548056
IM,6,0,0,Europe,54.236107,-4.548056
IM,7,0,0,Europe,54.236107,-4.548056
IM,8,0,0,Europe,54.236107,-4.548056
IM,9,4,0,Europe,54.236107,-4.548056
IM,10,13,0,Europe,54.236107,-4.548056
IM,11,16,1,Europe,54.236107,-4.548056
IM,12,1,0,Europe,54.236107,-4.548056
IN,1,1,0,Asia,20.593684,78.96288
IN,2,2,0,Asia,20.593684,78.96288
IN,3,1248,32,Asia,20.593684,78.96288
IN,4,31799,1042,Asia,20.593684,78.96288
IN,5,149093,4090,Asia,20.593684,78.96288
IN,6,384697,11729,Asia,20.593684,78.96288
IN,7,1072030,18854,Asia,20.593684,78.96288
IN,8,1982375,28722,Asia,20.593684,78.96288
IN,9,2604518,33028,Asia,20.593684,78.96288
IN,10,1911356,24144,Asia,20.593684,78.96288
IN,11,1294572,15498,Asia,20.593684,78.96288
IN,12,452409,6216,Asia,20.593684,78.96288
IQ,1,0,0,Asia,33.223191,43.679291
IQ,2,7,0,Asia,33.223191,43.679291
IQ,3,623,46,Asia,33.223191,43.679291
IQ,4,1373,46,Asia,33.223191,43.679291
IQ,5,4176,103,Asia,33.223191,43.679291
IQ,6,40972,1644,Asia,33.223191,43.679291
IQ,7,74112,2832,Asia,33.223191,43.679291
IQ,8,109914,2288,Asia,33.223191,43.679291
IQ,9,127113,2163,Asia,33.223191,43.679291
IQ,10,112343,1740,Asia,33.223191,43.679291
IQ,11,79802,1362,Asia,33.223191,43.679291
IQ,12,24199,355,Asia,33.223191,43.679291
IR,1,0,0,Asia,32.427908,53.68804599999999
IR,2,388,34,Asia,32.427908,53.68804599999999
IR,3,41107,2723,Asia,32.427908,53.68804599999999
IR,4,52162,3200,Asia,32.427908,53.68804599999999
IR,5,55293,1777,Asia,32.427908,53.68804599999999
IR,6,76255,2936,Asia,32.427908,53.68804599999999
IR,7,76325,5899,Asia,32.427908,53.68804599999999
IR,8,72040,4893,Asia,32.427908,53.68804599999999
IR,9,80067,4524,Asia,32.427908,53.68804599999999
IR,10,151315,8492,Asia,32.427908,53.68804599999999
IR,11,343797,13397,Asia,32.427908,53.68804599999999
IR,12,159520,4321,Asia,32.427908,53.68804599999999
IS,1,0,0,Europe,64.96305100000001,-19.020835
IS,2,1,0,Europe,64.96305100000001,-19.020835
IS,3,1085,2,Europe,64.96305100000001,-19.020835
IS,4,711,8,Europe,64.96305100000001,-19.020835
IS,5,9,0,Europe,64.96305100000001,-19.020835
IS,6,16,0,Europe,64.96305100000001,-19.020835
IS,7,50,0,Europe,64.96305100000001,-19.020835
IS,8,233,0,Europe,64.96305100000001,-19.020835
IS,9,590,0,Europe,64.96305100000001,-19.020835
IS,10,2102,2,Europe,64.96305100000001,-19.020835
IS,11,584,14,Europe,64.96305100000001,-19.020835
IS,12,176,2,Europe,64.96305100000001,-19.020835
IT,1,3,0,Europe,41.87194,12.56738
IT,2,885,21,Europe,41.87194,12.56738
IT,3,100851,11570,Europe,41.87194,12.56738
IT,4,101852,16091,Europe,41.87194,12.56738
IT,5,29073,5658,Europe,41.87194,12.56738
IT,6,7772,1404,Europe,41.87194,12.56738
IT,7,6722,388,Europe,41.87194,12.56738
IT,8,21060,345,Europe,41.87194,12.56738
IT,9,44793,398,Europe,41.87194,12.56738
IT,10,334663,2446,Europe,41.87194,12.56738
IT,11,937504,16583,Europe,41.87194,12.56738
IT,12,258534,9616,Europe,41.87194,12.56738
JE,3,63,2,Europe,49.214439,-2.13125
JE,4,223,19,Europe,49.214439,-2.13125
JE,5,22,8,Europe,49.214439,-2.13125
JE,6,11,2,Europe,49.214439,-2.13125
JE,7,16,0,Europe,49.214439,-2.13125
JE,8,39,1,Europe,49.214439,-2.13125
JE,9,35,0,Europe,49.214439,-2.13125
JE,10,165,0,Europe,49.214439,-2.13125
JE,11,354,0,Europe,49.214439,-2.13125
JE,12,851,0,Europe,49.214439,-2.13125
JM,3,38,1,North America,18.109581,-77.297508
JM,4,358,6,North America,18.109581,-77.297508
JM,5,185,2,North America,18.109581,-77.297508
JM,6,117,1,North America,18.109581,-77.297508
JM,7,166,0,North America,18.109581,-77.297508
JM,8,1493,11,North America,18.109581,-77.297508
JM,9,4025,79,North America,18.109581,-77.297508
JM,10,2623,105,North America,18.109581,-77.297508
JM,11,1704,51,North America,18.109581,-77.297508
JM,12,1001,17,North America,18.109581,-77.297508
JO,3,268,5,Asia,30.585164,36.238414
JO,4,183,3,Asia,30.585164,36.238414
JO,5,283,1,Asia,30.585164,36.238414
JO,6,394,0,Asia,30.585164,36.238414
JO,7,63,2,Asia,30.585164,36.238414
JO,8,775,4,Asia,30.585164,36.238414
JO,9,8083,42,Asia,30.585164,36.238414
JO,10,59257,715,Asia,30.585164,36.238414
JO,11,145001,1922,Asia,30.585164,36.238414
JO,12,45307,671,Asia,30.585164,36.238414
JP,1,14,0,Asia,36.204824,138.252924
JP,2,216,3,Asia,36.204824,138.252924
JP,3,1723,53,Asia,36.204824,138.252924
JP,4,12135,359,Asia,36.204824,138.252924
JP,5,2763,476,Asia,36.204824,138.252924
JP,6,1742,81,Asia,36.204824,138.252924
JP,7,15181,33,Asia,36.204824,138.252924
JP,8,34091,274,Asia,36.204824,138.252924
JP,9,15145,285,Asia,36.204824,138.252924
JP,10,17382,191,Asia,36.204824,138.252924
JP,11,46368,364,Asia,36.204824,138.252924
JP,12,32893,466,Asia,36.204824,138.252924
KE,3,50,1,Africa,-0.023559,37.906193
KE,4,334,14,Africa,-0.023559,37.906193
KE,5,1504,48,Africa,-0.023559,37.906193
KE,6,4302,81,Africa,-0.023559,37.906193
KE,7,13723,181,Africa,-0.023559,37.906193
KE,8,14144,249,Africa,-0.023559,37.906193
KE,9,4321,133,Africa,-0.023559,37.906193
KE,10,15419,274,Africa,-0.023559,37.906193
KE,11,29519,471,Africa,-0.023559,37.906193
KE,12,8576,135,Africa,-0.023559,37.906193
KG,3,84,0,Asia,41.20438,74.766098
KG,4,662,8,Asia,41.20438,74.766098
KG,5,1002,8,Asia,41.20438,74.766098
KG,6,3548,41,Asia,41.20438,74.766098
KG,7,30509,1321,Asia,41.20438,74.766098
KG,8,8093,-320,Asia,41.20438,74.766098
KG,9,2771,6,Asia,41.20438,74.766098
KG,10,12209,81,Asia,41.20438,74.766098
KG,11,13929,126,Asia,41.20438,74.766098
KG,12,4867,41,Asia,41.20438,74.766098
KH,1,1,0,Asia,12.565679,104.990963
KH,2,0,0,Asia,12.565679,104.990963
